Motion Sensor Data File Oct 15, 2024 2:30 PM
Time (s)	Distance (cm)	Dist Error (cm)
111.840	22.625	0.239
111.850	22.607	0.239
111.860	22.607	0.239
111.870	22.607	0.239
111.880	22.628	0.239
111.890	22.641	0.239
111.900	22.662	0.239
111.910	22.704	0.239
111.920	22.747	0.239
111.930	22.811	0.239
111.940	22.897	0.239
111.950	22.957	0.239
111.960	23.013	0.239
111.970	23.103	0.239
111.980	23.210	0.239
111.990	23.291	0.239
112.000	23.377	0.239
112.010	23.458	0.239
112.020	23.574	0.239
112.030	23.681	0.239
112.040	23.776	0.239
112.050	23.904	0.239
112.060	24.020	0.239
112.070	24.097	0.239
112.080	24.226	0.239
112.090	24.333	0.239
112.100	24.415	0.239
112.110	24.517	0.239
112.120	24.620	0.239
112.130	24.706	0.239
112.140	24.770	0.239
112.150	24.851	0.239
112.160	24.933	0.239
112.170	25.001	0.239
112.180	25.035	0.239
112.190	25.078	0.239
112.200	25.116	0.239
112.210	25.155	0.239
112.220	25.185	0.239
112.230	25.193	0.239
112.240	25.189	0.239
112.250	25.192	0.239
112.260	25.175	0.239
112.270	25.166	0.239
112.280	25.144	0.239
112.290	25.097	0.239
112.300	25.045	0.239
112.310	25.006	0.239
112.320	24.949	0.239
112.330	24.867	0.239
112.340	24.786	0.239
112.350	24.704	0.239
112.360	24.617	0.239
112.370	24.514	0.239
112.380	24.410	0.239
112.390	24.328	0.239
112.400	24.212	0.239
112.410	24.091	0.239
112.420	24.005	0.239
112.430	23.884	0.239
112.440	23.759	0.239
112.450	23.668	0.239
112.460	23.565	0.239
112.470	23.444	0.239
112.480	23.345	0.239
112.490	23.263	0.239
112.500	23.173	0.239
112.510	23.039	0.239
112.520	22.970	0.239
112.530	22.918	0.239
112.540	22.840	0.239
112.550	22.741	0.239
112.560	22.689	0.239
112.570	22.655	0.239
112.580	22.620	0.239
112.590	22.607	0.239
112.600	22.589	0.239
112.610	22.585	0.239
112.620	22.576	0.239
112.630	22.571	0.239
112.640	22.592	0.239
112.650	22.605	0.239
112.660	22.622	0.239
112.670	22.652	0.239
112.680	22.677	0.239
112.690	22.733	0.239
112.700	22.827	0.239
112.710	22.913	0.239
112.720	22.968	0.239
112.730	23.041	0.239
112.740	23.144	0.239
112.750	23.260	0.239
112.760	23.346	0.239
112.770	23.435	0.239
112.780	23.555	0.239
112.790	23.663	0.239
112.800	23.761	0.239
112.810	23.881	0.239
112.820	23.993	0.239
112.830	24.092	0.239
112.840	24.177	0.239
112.850	24.289	0.239
112.860	24.392	0.239
112.870	24.495	0.239
112.880	24.589	0.239
112.890	24.692	0.239
112.900	24.765	0.239
112.910	24.842	0.239
112.920	24.940	0.239
112.930	24.996	0.239
112.940	25.047	0.239
112.950	25.090	0.239
112.960	25.133	0.239
112.970	25.180	0.239
112.980	25.222	0.239
112.990	25.235	0.239
113.000	25.235	0.239
113.010	25.238	0.239
113.020	25.225	0.239
113.030	25.212	0.239
113.040	25.177	0.239
113.050	25.134	0.239
113.060	25.095	0.239
113.070	25.039	0.239
113.080	24.987	0.239
113.090	24.935	0.239
113.100	24.832	0.239
113.110	24.750	0.239
113.120	24.676	0.239
113.130	24.594	0.239
113.140	24.482	0.239
113.150	24.392	0.239
113.160	24.280	0.239
113.170	24.172	0.239
113.180	24.073	0.239
113.190	23.969	0.239
113.200	23.861	0.239
113.210	23.736	0.239
113.220	23.641	0.239
113.230	23.546	0.239
113.240	23.417	0.239
113.250	23.327	0.239
113.260	23.270	0.239
113.270	23.171	0.239
113.280	23.063	0.239
113.290	22.999	0.239
113.300	22.938	0.239
113.310	22.861	0.239
113.320	22.796	0.239
113.330	22.726	0.239
113.340	22.696	0.239
113.350	22.661	0.239
113.360	22.639	0.239
113.370	22.635	0.239
113.380	22.622	0.239
113.390	22.613	0.239
113.400	22.626	0.239
113.410	22.630	0.239
113.420	22.646	0.239
113.430	22.681	0.239
113.440	22.710	0.239
113.450	22.753	0.239
113.460	22.839	0.239
113.470	22.916	0.239
113.480	22.976	0.239
113.490	23.036	0.239
113.500	23.117	0.239
113.510	23.242	0.239
113.520	23.310	0.239
113.530	23.395	0.239
113.540	23.516	0.239
113.550	23.623	0.239
113.560	23.713	0.239
113.570	23.825	0.239
113.580	23.936	0.239
113.590	24.034	0.239
113.600	24.141	0.239
113.610	24.253	0.239
113.620	24.356	0.239
113.630	24.446	0.239
113.640	24.528	0.239
113.650	24.648	0.239
113.660	24.720	0.239
113.670	24.784	0.239
113.680	24.866	0.239
113.690	24.956	0.239
113.700	24.994	0.239
113.710	25.046	0.239
113.720	25.084	0.239
113.730	25.105	0.239
113.740	25.139	0.239
113.750	25.165	0.239
113.760	25.190	0.239
113.770	25.190	0.239
113.780	25.181	0.239
113.790	25.164	0.239
113.800	25.129	0.239
113.810	25.086	0.239
113.820	25.060	0.239
113.830	25.020	0.239
113.840	24.965	0.239
113.850	24.900	0.239
113.860	24.822	0.239
113.870	24.740	0.239
113.880	24.671	0.239
113.890	24.576	0.239
113.900	24.481	0.239
113.910	24.390	0.239
113.920	24.295	0.239
113.930	24.183	0.239
113.940	24.084	0.239
113.950	23.972	0.239
113.960	23.868	0.239
113.970	23.761	0.239
113.980	23.653	0.239
113.990	23.562	0.239
114.000	23.433	0.239
114.010	23.343	0.239
114.020	23.273	0.239
114.030	23.179	0.239
114.040	23.079	0.239
114.050	22.997	0.239
114.060	22.937	0.239
114.070	22.885	0.239
114.080	22.803	0.239
114.090	22.743	0.239
114.100	22.699	0.239
114.110	22.669	0.239
114.120	22.643	0.239
114.130	22.643	0.239
114.140	22.629	0.239
114.150	22.621	0.239
114.160	22.637	0.239
114.170	22.641	0.239
114.180	22.658	0.239
114.190	22.692	0.239
114.200	22.722	0.239
114.210	22.782	0.239
114.220	22.855	0.239
114.230	22.923	0.239
114.240	22.987	0.239
114.250	23.048	0.239
114.260	23.133	0.239
114.270	23.249	0.239
114.280	23.304	0.239
114.290	23.382	0.239
114.300	23.497	0.239
114.310	23.613	0.239
114.320	23.707	0.239
114.330	23.810	0.239
114.340	23.922	0.239
114.350	24.046	0.239
114.360	24.136	0.239
114.370	24.239	0.239
114.380	24.359	0.239
114.390	24.453	0.239
114.400	24.535	0.239
114.410	24.642	0.239
114.420	24.728	0.239
114.430	24.792	0.239
114.440	24.882	0.239
114.450	24.955	0.239
114.460	25.001	0.239
114.470	25.057	0.239
114.480	25.100	0.239
114.490	25.143	0.239
114.500	25.181	0.239
114.510	25.207	0.239
114.520	25.223	0.239
114.530	25.219	0.239
114.540	25.210	0.239
114.550	25.197	0.239
114.560	25.166	0.239
114.570	25.123	0.239
114.580	25.088	0.239
114.590	25.041	0.239
114.600	24.998	0.239
114.610	24.941	0.239
114.620	24.855	0.239
114.630	24.782	0.239
114.640	24.695	0.239
114.650	24.605	0.239
114.660	24.519	0.239
114.670	24.419	0.239
114.680	24.316	0.239
114.690	24.195	0.239
114.700	24.122	0.239
114.710	24.022	0.239
114.720	23.919	0.239
114.730	23.794	0.239
114.740	23.686	0.239
114.750	23.604	0.239
114.760	23.475	0.239
114.770	23.380	0.239
114.780	23.290	0.239
114.790	23.195	0.239
114.800	23.087	0.239
114.810	23.009	0.239
114.820	22.944	0.239
114.830	22.888	0.239
114.840	22.785	0.239
114.850	22.720	0.239
114.860	22.685	0.239
114.870	22.642	0.239
114.880	22.620	0.239
114.890	22.615	0.239
114.900	22.598	0.239
114.910	22.598	0.239
114.920	22.593	0.239
114.930	22.601	0.239
114.940	22.623	0.239
114.950	22.639	0.239
114.960	22.656	0.239
114.970	22.699	0.239
114.980	22.763	0.239
114.990	22.849	0.239
115.000	22.926	0.239
115.010	22.977	0.239
115.020	23.037	0.239
115.030	23.162	0.239
115.040	23.256	0.239
115.050	23.337	0.239
115.060	23.427	0.239
115.070	23.552	0.239
115.080	23.655	0.239
115.090	23.753	0.239
115.100	23.856	0.239
115.110	23.981	0.239
115.120	24.079	0.239
115.130	24.173	0.239
115.140	24.302	0.239
115.150	24.388	0.239
115.160	24.473	0.239
115.170	24.593	0.239
115.180	24.675	0.239
115.190	24.761	0.239
115.200	24.825	0.239
115.210	24.910	0.239
115.220	24.988	0.239
115.230	25.030	0.239
115.240	25.069	0.239
115.250	25.116	0.239
115.260	25.141	0.239
115.270	25.167	0.239
115.280	25.196	0.239
115.290	25.201	0.239
115.300	25.166	0.239
115.310	25.161	0.239
115.320	25.135	0.239
115.330	25.096	0.239
115.340	25.070	0.239
115.350	25.035	0.239
115.360	25.001	0.239
115.370	24.940	0.239
115.380	24.871	0.239
115.390	24.789	0.239
115.400	24.716	0.239
115.410	24.630	0.239
115.420	24.543	0.239
115.430	24.444	0.239
115.440	24.349	0.239
115.450	24.254	0.239
115.460	24.146	0.239
115.470	24.039	0.239
115.480	23.939	0.239
115.490	23.827	0.239
115.500	23.724	0.239
115.510	23.633	0.239
115.520	23.512	0.239
115.530	23.409	0.239
115.540	23.314	0.239
115.550	23.241	0.239
115.560	23.176	0.239
115.570	23.073	0.239
115.580	22.995	0.239
115.590	22.947	0.239
115.600	22.878	0.239
115.610	22.805	0.239
115.620	22.753	0.239
115.630	22.714	0.239
115.640	22.696	0.239
115.650	22.670	0.239
115.660	22.653	0.239
115.670	22.657	0.239
115.680	22.652	0.239
115.690	22.652	0.239
115.700	22.673	0.239
115.710	22.694	0.239
115.720	22.715	0.239
115.730	22.762	0.239
115.740	22.818	0.239
115.750	22.895	0.239
115.760	22.964	0.239
115.770	23.015	0.239
115.780	23.096	0.239
115.790	23.195	0.239
115.800	23.289	0.239
115.810	23.370	0.239
115.820	23.422	0.239
115.830	23.546	0.239
115.840	23.658	0.239
115.850	23.739	0.239
115.860	23.829	0.239
115.870	23.971	0.239
115.880	24.065	0.239
115.890	24.142	0.239
115.900	24.275	0.239
115.910	24.374	0.239
115.920	24.472	0.239
115.930	24.545	0.239
115.940	24.648	0.239
115.950	24.729	0.239
115.960	24.793	0.239
115.970	24.866	0.239
115.980	24.952	0.239
115.990	24.990	0.239
116.000	25.050	0.239
116.010	25.097	0.239
116.020	25.127	0.239
116.030	25.148	0.239
116.040	25.170	0.239
116.050	25.169	0.239
116.060	25.173	0.239
116.070	25.160	0.239
116.080	25.134	0.239
116.090	25.116	0.239
116.100	25.082	0.239
116.110	25.043	0.239
116.120	25.008	0.239
116.130	24.943	0.239
116.140	24.861	0.239
116.150	24.788	0.239
116.160	24.710	0.239
116.170	24.628	0.239
116.180	24.538	0.239
116.190	24.447	0.239
116.200	24.361	0.239
116.210	24.249	0.239
116.220	24.128	0.239
116.230	24.050	0.239
116.240	23.947	0.239
116.250	23.822	0.239
116.260	23.718	0.239
116.270	23.632	0.239
116.280	23.524	0.239
116.290	23.408	0.239
116.300	23.317	0.239
116.310	23.235	0.239
116.320	23.136	0.239
116.330	23.033	0.239
116.340	22.972	0.239
116.350	22.929	0.239
116.360	22.842	0.239
116.370	22.778	0.239
116.380	22.713	0.239
116.390	22.665	0.239
116.400	22.656	0.239
116.410	22.635	0.239
116.420	22.617	0.239
116.430	22.617	0.239
116.440	22.612	0.239
116.450	22.612	0.239
116.460	22.637	0.239
116.470	22.654	0.239
116.480	22.684	0.239
116.490	22.722	0.239
116.500	22.778	0.239
116.510	22.864	0.239
116.520	22.928	0.239
116.530	22.979	0.239
116.540	23.060	0.239
116.550	23.155	0.239
116.560	23.249	0.239
116.570	23.335	0.239
116.580	23.425	0.239
116.590	23.532	0.239
116.600	23.648	0.239
116.610	23.742	0.239
116.620	23.841	0.239
116.630	23.935	0.239
116.640	24.038	0.239
116.650	24.145	0.239
116.660	24.252	0.239
116.670	24.347	0.239
116.680	24.445	0.239
116.690	24.531	0.239
116.700	24.638	0.239
116.710	24.724	0.239
116.720	24.784	0.239
116.730	24.857	0.239
116.740	24.955	0.239
116.750	25.006	0.239
116.760	25.036	0.239
116.770	25.083	0.239
116.780	25.113	0.239
116.790	25.160	0.239
116.800	25.181	0.239
116.810	25.185	0.239
116.820	25.202	0.239
116.830	25.189	0.239
116.840	25.167	0.239
116.850	25.145	0.239
116.860	25.106	0.239
116.870	25.063	0.239
116.880	25.028	0.239
116.890	24.977	0.239
116.900	24.916	0.239
116.910	24.838	0.239
116.920	24.756	0.239
116.930	24.700	0.239
116.940	24.596	0.239
116.950	24.498	0.239
116.960	24.407	0.239
116.970	24.320	0.239
116.980	24.200	0.239
116.990	24.105	0.239
117.000	24.001	0.239
117.010	23.877	0.239
117.020	23.786	0.239
117.030	23.678	0.239
117.040	23.583	0.239
117.050	23.467	0.239
117.060	23.389	0.239
117.070	23.320	0.239
117.080	23.229	0.239
117.090	23.126	0.239
117.100	23.044	0.239
117.110	22.983	0.239
117.120	22.914	0.239
117.130	22.849	0.239
117.140	22.785	0.239
117.150	22.724	0.239
117.160	22.702	0.239
117.170	22.676	0.239
117.180	22.655	0.239
117.190	22.650	0.239
117.200	22.641	0.239
117.210	22.649	0.239
117.220	22.653	0.239
117.230	22.666	0.239
117.240	22.696	0.239
117.250	22.717	0.239
117.260	22.755	0.239
117.270	22.841	0.239
117.280	22.914	0.239
117.290	22.961	0.239
117.300	23.025	0.239
117.310	23.089	0.239
117.320	23.205	0.239
117.330	23.299	0.239
117.340	23.368	0.239
117.350	23.466	0.239
117.360	23.586	0.239
117.370	23.681	0.239
117.380	23.779	0.239
117.390	23.882	0.239
117.400	23.998	0.239
117.410	24.101	0.239
117.420	24.178	0.239
117.430	24.298	0.239
117.440	24.406	0.239
117.450	24.482	0.239
117.460	24.568	0.239
117.470	24.671	0.239
117.480	24.740	0.239
117.490	24.804	0.239
117.500	24.885	0.239
117.510	24.954	0.239
117.520	25.005	0.239
117.530	25.043	0.239
117.540	25.077	0.239
117.550	25.116	0.239
117.560	25.128	0.239
117.570	25.132	0.239
117.580	25.145	0.239
117.590	25.136	0.239
117.600	25.114	0.239
117.610	25.106	0.239
117.620	25.075	0.239
117.630	25.044	0.239
117.640	25.019	0.239
117.650	24.958	0.239
117.660	24.897	0.239
117.670	24.824	0.239
117.680	24.742	0.239
117.690	24.686	0.239
117.700	24.591	0.239
117.710	24.496	0.239
117.720	24.414	0.239
117.730	24.328	0.239
117.740	24.203	0.239
117.750	24.121	0.239
117.760	24.022	0.239
117.770	23.910	0.239
117.780	23.806	0.239
117.790	23.702	0.239
117.800	23.625	0.239
117.810	23.513	0.239
117.820	23.401	0.239
117.830	23.323	0.239
117.840	23.241	0.239
117.850	23.133	0.239
117.860	23.056	0.239
117.870	22.991	0.239
117.880	22.934	0.239
117.890	22.879	0.239
117.900	22.809	0.239
117.910	22.749	0.239
117.920	22.714	0.239
117.930	22.684	0.239
117.940	22.679	0.239
117.950	22.666	0.239
117.960	22.657	0.239
117.970	22.665	0.239
117.980	22.669	0.239
117.990	22.686	0.239
118.000	22.720	0.239
118.010	22.754	0.239
118.020	22.797	0.239
118.030	22.870	0.239
118.040	22.930	0.239
118.050	22.977	0.239
118.060	23.050	0.239
118.070	23.097	0.239
118.080	23.217	0.239
118.090	23.290	0.239
118.100	23.362	0.239
118.110	23.465	0.239
118.120	23.585	0.239
118.130	23.671	0.239
118.140	23.782	0.239
118.150	23.881	0.239
118.160	23.993	0.239
118.170	24.095	0.239
118.180	24.185	0.239
118.190	24.306	0.239
118.200	24.396	0.239
118.210	24.477	0.239
118.220	24.580	0.239
118.230	24.683	0.239
118.240	24.738	0.239
118.250	24.811	0.239
118.260	24.884	0.239
118.270	24.965	0.239
118.280	25.021	0.239
118.290	25.046	0.239
118.300	25.072	0.239
118.310	25.115	0.239
118.320	25.136	0.239
118.330	25.149	0.239
118.340	25.165	0.239
118.350	25.156	0.239
118.360	25.152	0.239
118.370	25.126	0.239
118.380	25.091	0.239
118.390	25.065	0.239
118.400	25.022	0.239
118.410	24.974	0.239
118.420	24.926	0.239
118.430	24.840	0.239
118.440	24.758	0.239
118.450	24.706	0.239
118.460	24.607	0.239
118.470	24.504	0.239
118.480	24.421	0.239
118.490	24.335	0.239
118.500	24.236	0.239
118.510	24.120	0.239
118.520	24.046	0.239
118.530	23.947	0.239
118.540	23.835	0.239
118.550	23.732	0.239
118.560	23.645	0.239
118.570	23.524	0.239
118.580	23.413	0.239
118.590	23.335	0.239
118.600	23.253	0.239
118.610	23.141	0.239
118.620	23.050	0.239
118.630	22.981	0.239
118.640	22.925	0.239
118.650	22.860	0.239
118.660	22.787	0.239
118.670	22.735	0.239
118.680	22.692	0.239
118.690	22.665	0.239
118.700	22.661	0.239
118.710	22.643	0.239
118.720	22.630	0.239
118.730	22.634	0.239
118.740	22.638	0.239
118.750	22.646	0.239
118.760	22.667	0.239
118.770	22.685	0.239
118.780	22.710	0.239
118.790	22.783	0.239
118.800	22.868	0.239
118.810	22.941	0.239
118.820	22.984	0.239
118.830	23.039	0.239
118.840	23.155	0.239
118.850	23.258	0.239
118.860	23.327	0.239
118.870	23.417	0.239
118.880	23.524	0.239
118.890	23.635	0.239
118.900	23.730	0.239
118.910	23.820	0.239
118.920	23.936	0.239
118.930	24.055	0.239
118.940	24.137	0.239
118.950	24.253	0.239
118.960	24.356	0.239
118.970	24.445	0.239
118.980	24.536	0.239
118.990	24.634	0.239
119.000	24.707	0.239
119.010	24.788	0.239
119.020	24.853	0.239
119.030	24.921	0.239
119.040	24.968	0.239
119.050	24.998	0.239
119.060	25.032	0.239
119.070	25.075	0.239
119.080	25.100	0.239
119.090	25.126	0.239
119.100	25.130	0.239
119.110	25.129	0.239
119.120	25.129	0.239
119.130	25.112	0.239
119.140	25.081	0.239
119.150	25.064	0.239
119.160	25.025	0.239
119.170	24.977	0.239
119.180	24.934	0.239
119.190	24.865	0.239
119.200	24.774	0.239
119.210	24.722	0.239
119.220	24.640	0.239
119.230	24.558	0.239
119.240	24.464	0.239
119.250	24.369	0.239
119.260	24.278	0.239
119.270	24.157	0.239
119.280	24.067	0.239
119.290	23.989	0.239
119.300	23.864	0.239
119.310	23.752	0.239
119.320	23.665	0.239
119.330	23.575	0.239
119.340	23.459	0.239
119.350	23.364	0.239
119.360	23.281	0.239
119.370	23.204	0.239
119.380	23.131	0.239
119.390	23.044	0.239
119.400	22.997	0.239
119.410	22.936	0.239
119.420	22.876	0.239
119.430	22.820	0.239
119.440	22.759	0.239
119.450	22.720	0.239
119.460	22.707	0.239
119.470	22.685	0.239
119.480	22.672	0.239
119.490	22.680	0.239
119.500	22.680	0.239
119.510	22.701	0.239
119.520	22.718	0.239
119.530	22.744	0.239
119.540	22.790	0.239
119.550	22.842	0.239
119.560	22.906	0.239
119.570	22.962	0.239
119.580	23.013	0.239
119.590	23.082	0.239
119.600	23.180	0.239
119.610	23.266	0.239
119.620	23.334	0.239
119.630	23.433	0.239
119.640	23.531	0.239
119.650	23.634	0.239
119.660	23.733	0.239
119.670	23.827	0.239
119.680	23.943	0.239
119.690	24.041	0.239
119.700	24.127	0.239
119.710	24.234	0.239
119.720	24.337	0.239
119.730	24.414	0.239
119.740	24.509	0.239
119.750	24.599	0.239
119.760	24.684	0.239
119.770	24.753	0.239
119.780	24.813	0.239
119.790	24.885	0.239
119.800	24.962	0.239
119.810	25.005	0.239
119.820	25.044	0.239
119.830	25.069	0.239
119.840	25.090	0.239
119.850	25.112	0.239
119.860	25.115	0.239
119.870	25.111	0.239
119.880	25.115	0.239
119.890	25.097	0.239
119.900	25.072	0.239
119.910	25.058	0.239
119.920	25.019	0.239
119.930	24.971	0.239
119.940	24.924	0.239
119.950	24.855	0.239
119.960	24.790	0.239
119.970	24.725	0.239
119.980	24.643	0.239
119.990	24.548	0.239
120.000	24.462	0.239
120.010	24.367	0.239
120.020	24.294	0.239
120.030	24.169	0.239
120.040	24.070	0.239
120.050	23.983	0.239
120.060	23.867	0.239
120.070	23.764	0.239
120.080	23.673	0.239
120.090	23.574	0.239
120.100	23.466	0.239
120.110	23.367	0.239
120.120	23.289	0.239
120.130	23.220	0.239
120.140	23.108	0.239
120.150	23.013	0.239
120.160	22.974	0.239
120.170	22.918	0.239
120.180	22.849	0.239
120.190	22.797	0.239
120.200	22.741	0.239
120.210	22.689	0.239
120.220	22.680	0.239
120.230	22.667	0.239
120.240	22.666	0.239
120.250	22.662	0.239
120.260	22.661	0.239
120.270	22.678	0.239
120.280	22.691	0.239
120.290	22.708	0.239
120.300	22.750	0.239
120.310	22.806	0.239
120.320	22.879	0.239
120.330	22.943	0.239
120.340	22.990	0.239
120.350	23.046	0.239
120.360	23.144	0.239
120.370	23.243	0.239
120.380	23.329	0.239
120.390	23.406	0.239
120.400	23.496	0.239
120.410	23.624	0.239
120.420	23.710	0.239
120.430	23.804	0.239
120.440	23.916	0.239
120.450	24.002	0.239
120.460	24.087	0.239
120.470	24.181	0.239
120.480	24.306	0.239
120.490	24.387	0.239
120.500	24.482	0.239
120.510	24.563	0.239
120.520	24.670	0.239
120.530	24.730	0.239
120.540	24.799	0.239
120.550	24.875	0.239
120.560	24.944	0.239
120.570	24.983	0.239
120.580	25.034	0.239
120.590	25.060	0.239
120.600	25.089	0.239
120.610	25.127	0.239
120.620	25.136	0.239
120.630	25.140	0.239
120.640	25.140	0.239
120.650	25.126	0.239
120.660	25.113	0.239
120.670	25.083	0.239
